Date,Open,High,Low,Adj Close,Volume,sma,rsi,ma,std_dev,upperband,lowerband,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,Close
2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,172.7656707763672,72913500,177.337,32.529,177.337,5.599,188.535,166.139,174.14957943215308,177.98387820043774,-3.8342987682846683,-3.5443843087488576,-0.28991445953581074,173.0
2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.3861846923828,121664700,176.775,32.4375,176.775,5.4725,187.72,165.83,173.9142587683122,177.5865535276044,-3.6722947592921855,-3.5699663988575234,-0.10232836043466209,172.6199951171875
2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.4846954345703,75604200,176.3455,36.3867,176.3455,5.3509,187.0473,165.6437,173.88437299175695,177.3001422456117,-3.415769253854762,-3.539126969856971,0.12335771600220902,173.72000122070312
2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,175.84149169921875,55215200,176.0715,41.737,176.0715,5.2083,186.4881,165.6549,174.2221620439566,177.20976147416303,-2.987599430206444,-3.428821461926866,0.44122203172042207,176.0800018310547
2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.42799377441406,53423100,175.889,44.7842,175.889,5.039,185.967,165.811,174.90644452472407,177.31792715525802,-2.4114826305339534,-3.225353695648284,0.8138710651143306,178.6699981689453
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.13787841796875,106181300,175.239,33.8469,175.239,4.7155,184.67,165.808,174.36237538510304,176.87733959688242,-2.514964211779386,-3.0832757988745048,0.5683115870951188,171.3699951171875
2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.04664611816406,71106600,174.727,36.972,174.727,4.4307,183.5884,165.8656,174.04200975344057,176.53679583261683,-2.494786079176265,-2.9655778549348573,0.4707917757585922,172.27999877929688
2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.61859130859375,54288300,174.2115,36.9063,174.2115,4.2384,182.6883,165.7347,173.55093226883673,176.1155521489797,-2.5646198801429705,-2.88538625997648,0.3207663798335094,170.85000610351562
2024-03-26,170.0,171.4199981689453,169.5800018310547,169.48013305664062,57388400,173.5655,33.4529,173.5655,3.855,181.2755,165.8555,172.96002064499527,175.64106730193436,-2.6810466569390883,-2.8445183393690017,0.1634716824299134,169.7100067138672
2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.0752410888672,60273300,173.16,40.2124,173.16,3.383,179.926,166.394,173.01386324708733,175.46839546909433,-2.4545322220070034,-2.766521115896602,0.3119888938895987,173.30999755859375
2024-03-28,171.75,172.22999572753906,170.50999450683594,171.2477264404297,65672700,172.6965,39.1172,172.6965,2.887,178.4705,166.9225,172.7778836286953,175.17295845120137,-2.395074822506075,-2.692231857218497,0.29715703471242216,171.47999572753906
2024-04-01,171.19000244140625,171.25,169.47999572753906,169.79969787597656,46240500,172.215,38.7893,172.215,2.4317,177.0784,167.3516,172.35513211340324,174.79199847550476,-2.4368663621015116,-2.6411587581951004,0.20429239609358874,170.02999877929688
2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.61129760742188,49329500,171.902,42.092,171.902,2.4436,176.7892,167.0148,171.8143419940936,174.35110942827407,-2.5367674341804616,-2.620280493392173,0.08351305921171148,168.83999633789062
2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.42019653320312,47691700,171.8785,49.3363,171.8785,2.4638,176.8061,166.9509,171.4813653636922,174.00287864814152,-2.521513284449327,-2.6005270516036036,0.07901376715427677,169.64999389648438
2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.59133911132812,53704400,171.8635,49.5744,171.8635,2.4824,176.8283,166.8987,171.07192566531165,173.61896225377689,-2.5470365884652324,-2.5898289589759296,0.042792370510697175,168.82000732421875
2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,169.3502960205078,42055200,171.8925,50.8083,171.8925,2.4503,176.7931,166.9919,170.84239892157981,173.3197800002419,-2.4773810786620913,-2.567339382913162,0.08995830425107076,169.5800018310547
2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,168.22183227539062,37425500,171.7785,46.7687,171.7785,2.5579,176.8943,166.6627,170.47433707952788,172.95905532972338,-2.484718250195499,-2.5508151563696297,0.06609690617413078,168.4499969482422
2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.44017028808594,42451200,171.6245,45.5336,171.6245,2.5889,176.8023,166.4467,170.35059263174594,172.71542146596204,-2.364828834216098,-2.5136178919389236,0.14878905772282547,169.6699981689453
2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.552734375,49709300,171.352,42.4074,171.352,2.6956,176.7432,165.9608,169.95511665444607,172.34983460028315,-2.3947179458370726,-2.4898379027185533,0.09511995688148067,167.77999877929688
2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,174.8029022216797,91070300,171.5475,54.7625,171.5475,2.8177,177.1829,165.9121,170.73740536701325,172.54910561404978,-1.8117002470365264,-2.3542103715821483,0.5425101245456219,175.0399932861328
2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.3108673095703,101593300,171.725,54.3623,171.725,3.0187,177.7624,165.6876,171.63165116466627,172.84546838721334,-1.2138172225470782,-2.126131741775134,0.912314519228056,176.5500030517578
2024-04-15,175.36000061035156,176.6300048828125,172.5,172.45608520507812,73531800,171.7285,50.0792,171.7285,3.0198,177.7681,165.6889,171.7944744380109,172.83395239122765,-1.0394779532167604,-1.9088009840634597,0.8693230308466993,172.69000244140625
2024-04-16,171.75,173.75999450683594,168.27000427246094,169.15057373046875,73711200,171.5115,45.3213,171.5115,3.0251,177.5617,165.4613,171.42301758336498,172.57810442764134,-1.1550868442763544,-1.7580581561060389,0.6029713118296844,169.3800048828125
2024-04-17,169.61000061035156,170.64999389648438,168.0,167.77244567871094,50901200,171.1075,41.1013,171.1075,2.9206,176.9487,165.2663,170.8963994936165,172.2389855811494,-1.3425860875328794,-1.6749637423914072,0.33237765485852777,168.0
2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,166.81373596191406,43122900,170.526,36.7146,170.526,2.4566,175.4392,165.6128,170.30310623092672,171.8538750407778,-1.5507688098510926,-1.6501247558833445,0.09935594603225195,167.0399932861328
2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,164.77650451660156,67772100,170.2075,41.7294,170.2075,2.7382,175.6839,164.7311,169.48724373386108,171.3461805933128,-1.8589368594517168,-1.6918871765970191,-0.16704968285469768,165.0
2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.6153564453125,48116400,169.8855,41.6233,169.8855,2.8577,175.6009,164.1701,168.92612874986563,170.93831509291115,-2.012186343045528,-1.755947009886721,-0.25623933315880687,165.83999633789062
2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.67391967773438,49537800,169.688,44.8122,169.688,2.9233,175.5346,163.8414,168.61441569549928,170.63918018947214,-2.0247644939728673,-1.8097105067039503,-0.215053987268917,166.89999389648438
2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,168.7910614013672,48251800,169.6535,49.1165,169.6535,2.9271,175.5077,163.7993,168.67681393810875,170.5192412326565,-1.842427294547747,-1.8162538642727097,-0.026173430275037157,169.02000427246094
2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.65988159179688,50558300,169.4825,45.2919,169.4825,2.7993,175.0811,163.8839,168.86345785373024,170.472630725767,-1.6091728720367655,-1.7748376658255212,0.16566479378875565,169.88999938964844
2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.0706787109375,44838400,169.3735,46.8928,169.3735,2.7596,174.8927,163.8543,168.9306186534268,170.38576941658113,-1.455150763154336,-1.7109002852912842,0.25574952213694835,169.3000030517578
2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.26498413085938,68169400,169.547,54.5863,169.547,2.9081,175.3632,163.7308,169.63360039905342,170.61645316350103,-0.9828527644476139,-1.5652907811225503,0.5824380166749363,173.5
2024-04-30,173.3300018310547,174.99000549316406,170.0,170.0992889404297,65934800,169.6215,51.8714,169.6215,2.9081,175.4377,163.8053,169.74073908089977,170.59523454628277,-0.8544954653829961,-1.4231317179746394,0.5686362525916433,170.3300018310547
2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.0706787109375,50383100,169.604,49.5628,169.604,2.909,175.422,163.786,169.67293353795486,170.49929147261426,-0.8263579346593986,-1.3037769613115913,0.4774190266521927,169.3000030517578
2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,172.79562377929688,94214900,169.8145,54.9033,169.8145,3.0002,175.8149,163.8141,170.18940511354594,170.68675127310928,-0.4973461595633353,-1.1424908009619401,0.6451446413986048,173.02999877929688
2024-05-03,186.64999389648438,187.0,182.66000366210938,183.13160705566406,163224100,170.5045,63.1379,170.5045,4.2641,179.0327,161.9763,172.21872815497156,171.62699228123543,0.5917358737361269,-0.7956454660223267,1.3873813397584536,183.3800048828125
2024-05-06,182.35000610351562,184.1999969482422,180.4199981689453,181.46388244628906,78569700,171.1675,62.4953,171.1675,4.9098,180.9871,161.3479,173.6789248563401,172.37388223920817,1.3050426171319316,-0.375507849391475,1.6805504665234066,181.7100067138672
2024-05-07,183.4499969482422,184.89999389648438,181.32000732421875,182.15292358398438,77305800,171.804,62.1169,171.804,5.4957,182.7954,160.8126,175.0206277855931,173.11655717678417,1.9040706088089223,0.08040784224860442,1.823662766560318,182.39999389648438
2024-05-08,182.85000610351562,183.07000732421875,181.4499969482422,182.4924774169922,45057100,172.552,64.6724,172.552,5.9208,184.3936,160.7104,176.20822435598865,173.82940520021972,2.378819155768923,0.5400901049526682,1.838729050816255,182.74000549316406
2024-05-09,182.55999755859375,184.66000366210938,182.11000061035156,184.32000732421875,48983000,173.0285,60.461,173.0285,6.4879,186.0043,160.0527,177.4946525049471,174.625005357553,2.8696471473941187,1.0060015134409583,1.8636456339531604,184.57000732421875
2024-05-10,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,50759500,173.3535,57.1335,173.3535,6.8275,187.0085,159.6985,178.34932181984107,175.24907926082741,3.100242559013651,1.4248497225554968,1.6753928364581543,183.0500030517578
2024-05-13,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,72044800,174.033,65.1235,174.033,7.4094,188.8518,159.2142,179.56942596744966,176.06618441034368,3.50324155710598,1.8405280894655935,1.6627134676403865,186.27999877929688
2024-05-14,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,52393600,174.9355,71.1012,174.9355,7.8961,190.7277,159.1433,180.7787439225776,176.9079479855613,3.870795937016311,2.246581658975737,1.624214278040574,187.42999267578125
2024-05-15,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,70400000,176.0215,74.8626,176.0215,8.3714,192.7643,159.2787,182.15432196844307,177.85698896594218,4.297333002500892,2.656731927680768,1.640601074820124,189.72000122070312
2024-05-16,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,52845200,177.1615,76.6107,177.1615,8.6323,194.4261,159.8969,183.33673340989654,178.74461914164206,4.592114268254477,3.04380839579551,1.548305872458967,189.83999633789062
2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,41282900,178.405,80.4556,178.405,8.5793,195.5636,161.2464,184.34185059563362,179.56872106575653,4.773129529877082,3.389672622611825,1.383456907265257,189.8699951171875
2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,44361300,179.665,80.6122,179.665,8.4869,196.6388,162.6912,185.37233408647964,180.41844493393256,4.953889152547077,3.7025159285988756,1.2513732239482018,191.0399932861328
2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,42309400,180.9375,80.7293,180.9375,8.3794,197.6963,164.1787,186.44582208910055,181.3022642798276,5.143557809272949,3.99072430473369,1.1528335045392586,192.35000610351562
2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,34648500,182.0315,76.8532,182.0315,8.1672,198.3659,165.6971,187.13107929023653,182.01320721439478,5.1178720758417455,4.216153858955302,0.9017182168864437,190.89999389648438
2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125,51005900,182.881,69.3552,182.881,7.7086,198.2982,167.4638,187.09245245832514,182.37371074538868,4.718741712936463,4.316671429751534,0.402070283184929,186.8800048828125
2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,36294600,183.915,72.2845,183.915,7.1584,198.2318,169.5982,187.53668988435805,182.937139262585,4.599550621773062,4.37324726815584,0.2263033536172223,189.97999572753906
2024-05-28,191.50999450683594,193.0,189.10000610351562,189.99000549316406,52280100,184.7395,69.5333,184.7395,6.8381,198.4157,171.0633,187.91412305494362,183.45957379818344,4.454549256760174,4.389507665876707,0.06504159088346739,189.99000549316406
2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,53068000,185.7375,75.3686,185.7375,6.0336,197.8047,173.6703,188.27964155204964,183.9655307972908,4.314110754758843,4.374428283653134,-0.06031752889429054,190.2899932861328
2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,49947900,186.837,77.97,186.837,4.747,196.331,177.343,188.74277258806242,184.50808357424208,4.2346890138203435,4.346480429686576,-0.11179141586623231,191.2899932861328
2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,75158300,187.798,76.2999,187.798,3.6154,195.0288,180.5672,189.28234603605284,185.08155886503894,4.2007871710139,4.317341777952041,-0.11655460693814135,192.25
2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,50080500,188.3305,69.0382,188.3305,3.7134,195.7573,180.9037,190.01275415039808,185.7444062660951,4.268347884302983,4.30754299922223,-0.039195114919246876,194.02999877929688
2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,47471400,188.9625,73.7415,188.9625,3.6013,196.1651,181.7599,190.68002368164693,186.38185810590403,4.2981655757429,4.305667514526364,-0.007501938783464723,194.35000610351562
2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,54156800,189.636,74.5355,189.636,3.5688,196.7736,182.4984,191.47848082557624,187.0846830697028,4.393797755873436,4.323293562795779,0.07050419307765665,195.8699951171875
2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,41181800,190.223,70.5965,190.223,3.3325,196.888,183.558,191.94025234895514,187.6324840073203,4.307768341634841,4.320188518563592,-0.012420176928751303,194.47999572753906
2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,53103900,190.839,71.1829,190.839,3.371,197.581,184.097,192.70175189367717,188.31822588749276,4.383526006184411,4.3328560160877565,0.050669990096654516,196.88999938964844
2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,97262100,191.3425,66.0708,191.3425,2.8597,197.0619,185.6231,192.76609700498645,188.6739124970998,4.092184507886657,4.284721714447537,-0.19253720656088014,193.1199951171875
2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,172373300,192.386,74.7686,192.386,4.3398,201.0656,183.7064,194.97900421906306,190.04251111927644,4.936493099786617,4.415075991515353,0.5214171082712635,207.14999389648438
2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,198134300,193.668,77.3348,193.668,6.191,206.05,181.286,197.76223546601008,191.7482515789018,6.013983887108282,4.734857570633939,1.2791263164743425,213.07000732421875
2024-06-13,214.74000549316406,216.75,211.60000610351562,214.24000549316406,97862700,194.894,76.7802,194.894,7.6289,210.1518,179.6362,200.29727700864916,193.41430742440272,6.882969584246439,5.164479973356439,1.7184896108899999,214.24000549316406
2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,70122700,196.0265,73.8874,196.0265,8.4736,212.9737,179.0793,202.17308139088223,194.82732209616282,7.345759294719414,5.600735837629035,1.7450234570903795,212.49000549316406
2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,93728300,197.3665,75.9891,197.3665,9.505,216.3765,178.3565,204.403376279815,196.44529810155413,7.958078178260877,6.072204305755403,1.8858738725054733,216.6699981689453
2024-06-18,217.58999633789062,218.6300048828125,213.0,214.2899932861328,79943300,198.529,72.0296,198.529,10.0941,218.7172,178.3408,205.92439428078697,197.76712737448588,8.15726690630109,6.489216825864541,1.6680500804365481,214.2899932861328
2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,86172500,199.3955,65.4539,199.3955,10.2779,219.9513,178.8397,206.50217864924764,198.6495618412485,7.852616807999141,6.761896822291461,1.09071998570768,209.67999267578125
2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,246421400,200.225,64.6013,200.225,10.2255,220.676,179.774,206.65415200985015,199.3044095191682,7.349742490681962,6.879465955969561,0.4702765347124007,207.49000549316406
2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,80727000,201.288,69.8915,201.288,9.8638,221.0156,181.5604,206.88274391443449,199.95889765772228,6.92384625671221,6.8883420161180915,0.035504240594118386,208.13999938964844
2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,56713900,202.2425,68.6171,202.2425,9.6329,221.5083,182.9767,207.2192459774782,200.63379467005535,6.585451307422858,6.827763874379045,-0.24231256695618697,209.07000732421875
2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,66213200,203.4055,70.9776,203.4055,9.4787,222.3629,184.4481,208.1470542886354,201.5683283981994,6.578725890435976,6.777956277590431,-0.19923038715445518,213.25
2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,49772700,204.596,71.2627,204.596,9.2369,223.0698,186.1222,209.0628930293862,202.49660082081542,6.566292208570786,6.735623463786502,-0.1693312552157158,214.10000610351562
2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,82542700,205.5625,66.5298,205.5625,8.7709,223.1043,188.0207,209.30244719674025,203.0983337316578,6.204113465082457,6.6293214640456934,-0.425207998963236,210.6199951171875
2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,60402900,206.7875,69.2489,206.7875,8.5211,223.8297,189.7453,210.4482245510879,204.1095682700535,6.338656281034389,6.571188427443433,-0.23253214640904396,216.75
2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,58046200,208.0995,70.0673,208.0995,8.4734,225.0463,191.1527,211.95926758514528,205.30663760356518,6.652629981580105,6.587476738270768,0.06515324330933758,220.27000427246094
2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,37369800,209.4595,70.5004,209.4595,8.332,226.1235,192.7955,213.4347653492395,206.50984985898685,6.924915490252658,6.6549644886671455,0.2699510015855129,221.5500030517578
2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,60412400,210.983,71.8862,210.983,8.5004,227.9838,193.9822,215.4201855013397,207.9787495981649,7.441435903174778,6.812258771568672,0.6291771316061059,226.33999633789062
2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,59085900,212.65,73.9168,212.65,8.3617,229.3734,195.9266,217.32785039716725,209.44847239268742,7.8793780044798325,7.0256826181509044,0.853695386328928,227.82000732421875
2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,48076100,214.2395,73.3235,214.2395,8.2286,230.6967,197.7823,219.07433382464632,210.87302945069436,8.201304373951956,7.2608069693111155,0.9404974046408405,228.67999267578125
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,62627700,216.2325,79.0186,216.2325,7.651,231.5345,200.9305,221.21366642509136,212.5105825082384,8.703083916852961,7.549262358819485,1.153821558033476,232.97999572753906
2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,64710600,217.2535,66.9997,217.2535,7.7372,232.7279,201.7791,222.1915650249571,213.62609545757027,8.565469567386828,7.752503800532954,0.8129657668538739,227.57000732421875
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,53046500,218.127,65.295,218.127,8.2117,234.5504,201.7036,223.47593860359953,214.87897677820453,8.596961825394999,7.921395405505363,0.6755664198896358,230.5399932861328
2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,62631300,219.135,66.8562,219.135,8.9165,236.968,201.302,225.1565624948126,216.32497804622528,8.831584448587307,8.103433214121752,0.728151234465555,234.39999389648438
2024-07-16,235.0,236.27000427246094,232.3300018310547,234.82000732421875,43234300,220.2515,69.0953,220.2515,9.4242,239.0999,201.4031,226.6432463147212,217.69498021496554,8.94826609975567,8.272399791248535,0.6758663085071355,234.82000732421875
2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,57345900,220.862,60.1362,220.862,9.5743,240.0106,201.7134,226.9873630175045,218.52350056073197,8.463862456772517,8.310692324353333,0.1531701324191843,228.8800048828125
2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,66034600,221.3565,57.9057,221.3565,9.4719,240.3003,202.4127,226.5554598880086,218.94249997666154,7.612959911347076,8.171145841752082,-0.5581859304050063,224.17999267578125
2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,49151500,222.088,62.5969,222.088,9.0794,240.2468,203.9292,226.21000414502168,219.340092390138,6.869911754883674,7.910899024378401,-1.0409872694947273,224.30999755859375
2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,48201800,222.9115,64.6452,222.9115,8.4078,239.7271,206.0959,225.86385069407484,219.6823082659698,6.181542428105047,7.565027705123731,-1.3834852770186838,223.9600067138672
2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,39960300,223.755,64.8949,223.755,7.6609,239.0768,208.4332,225.7324882037304,220.07695169121914,5.655536512511276,7.18312946660124,-1.5275929540899646,225.00999450683594
2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,61777600,224.2285,57.6162,224.2285,6.9667,238.1619,210.2951,224.6259505241,219.96310292047198,4.662847603628023,6.679073094006598,-2.0162254903785746,218.5399932861328
2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,51391200,224.4405,53.5908,224.4405,6.6734,237.7873,211.0937,223.52811282703294,219.77991051844919,3.748202308583757,6.09289893692203,-2.344696628338273,217.49000549316406
2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,41601300,224.6335,53.2901,224.6335,6.4092,237.4519,211.8151,222.67148111731512,219.6451028292209,3.026378288094236,5.479594807156471,-2.4532165190622353,217.9600067138672
2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,36311800,225.0145,56.8698,225.0145,5.7219,236.4583,213.5707,221.9897156366765,219.54102154506853,2.448694091607962,4.87341466404677,-2.424720572438808,218.24000549316406
2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,41643800,225.117,52.0545,225.117,5.5828,236.2826,213.9514,221.4989906236121,219.48613128630475,2.012859337307333,4.301303598698882,-2.2884442613915494,218.8000030517578
