Date,Open,High,Low,Adj Close,Volume,sma,rsi,ma,std_dev,upperband,lowerband,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,Close
2024-02-27,545.0,548.0,538.0,524.89111328125,1469136,551.4,37.6238,551.4,5.4328,562.2656,540.5344,548.7654717998918,554.7268084688376,-5.961336668945819,-5.799156153814334,-0.16218051513148524,539.0
2024-02-29,548.0,558.0,547.0,543.3937377929688,3693305,551.5,50.8929,551.5,5.5393,562.5786,540.4214,550.1861684460623,554.9692671007756,-4.783098654713285,-5.595944653994125,0.8128459992808397,558.0
2024-03-01,569.0,575.0,561.0,548.2628784179688,5548678,551.65,51.3274,551.65,5.8154,563.2808,540.0192,552.1575271466681,555.5641362044219,-3.4066090577537125,-5.158077534746043,1.75146847699233,563.0
2024-03-04,565.0,566.0,555.0,541.4461059570312,2847513,551.8,51.3274,551.8,5.8902,563.5804,540.0196,552.7486768164115,555.5964224115017,-2.8477455950902595,-4.696011146814886,1.8482655517246265,556.0
2024-03-05,557.0,558.0,547.0,534.6293334960938,2616795,551.45,47.0085,551.45,5.8352,563.1204,539.7796,552.1719573061944,555.1077985291682,-2.9358412229738633,-4.343977162046682,1.4081359390728183,549.0
2024-03-06,549.0,559.0,549.0,541.4461059570312,1847135,551.65,51.6667,551.65,5.923,563.496,539.804,552.7608869513953,555.1738875270077,-2.4130005756123865,-3.9577818447598228,1.5447812691474363,556.0
2024-03-07,557.0,561.0,553.0,541.4461059570312,1635430,551.55,49.1228,551.55,5.8262,563.2024,539.8976,553.259212035796,555.2350810435256,-1.9758690077295569,-3.56139927735377,1.585530269624213,556.0
2024-03-08,559.0,571.0,556.0,550.2105102539062,4709622,552.3,56.5217,552.3,6.5381,565.3762,539.2238,555.0654871072121,555.9584083736348,-0.892921266422718,-3.0277036751675594,2.1347824087448415,565.0
2024-03-11,566.0,567.0,561.0,551.184326171875,1281017,553.0,56.1404,553.0,7.2184,567.4368,538.5632,556.7477198599487,556.7022299755879,0.04548988436079071,-2.4130649632618897,2.4585548476226804,566.0
2024-03-12,567.0,580.0,566.0,562.8702392578125,2967008,554.3,60.3175,554.3,9.1197,572.5394,536.0606,560.0173014199565,558.2798425699888,1.7374588499677657,-1.5829602006159587,3.320419050583724,578.0
